,a股市值(不含限售股),主营产品名称,"净资产收益率roe(加权,公布值)",城市,市净率(pb),市盈率(pe),归属于母公司所有者的净利润,总市值,总股本,所属同花顺行业,新股上市日期,流通a股,股票代码,股票简称,营业收入,资产负债率,销售毛利率
911,3906133089.54,网络通信磁性元器件||通信电源类||通信连接器组件||光电模块||光器件||通信磁性元器件||通信光电部件||通信供电系统设备||通信电源适配器||光纤传感检测系统||磁环绕线式网络变压器和新型片式网络变压器||平板变压器/电感||贴装变压器/电感||一体成型电感||光伏逆变器灌封电感||共模/差模电感||无线充电线圈||pfc电感||射频变压器||光模块||电源适配器||充电器||移动储能电源||通信供电系统||数据中心综合机柜||smd贴装变压器/电感||大电流及微型一体成型电感||power||bead磁珠电感||tlvr电感||光伏逆变器/储能pcs变压器/电感||电动汽车obc变压器/电感||bms变压器||充电桩变压器/电感,-14.96,东莞市,6.1205,-25.9087,-139464297.96,5167849273.38,235009062.0,通信-通信设备-通信网络设备及器件,20170929,177632246.0,002902.SZ,铭普光磁,1212566310.68,66.3577,13.2517
912,2584285197.04,数控双端面磨||数控凸轮轴磨床||数控气门磨床||3d磁流变抛光机||数控双面研磨抛光机||数控单面研磨抛光机||平面零件精密加工智能化生产线||全自动智能双平面磨削生产线||食品后包装自动化生产线||量具自动化磨削生产线||配件及其他||油缸零部件||数控双端面磨床||其他磨床||d磁流抛光机||业机器人及智能化成套装备||3d磁流抛光机||工业机器人及智能化成套装备||数控多工位抛光机||工业机器人||智能化成套装备||外圆磨床||复合磨床系列产品及其他磨床||数控单双面研磨抛光机||复杂型面抛光机||自动化装备||冶金能源装备||数控端面磨床（含双面磨床和单面磨床）||复合磨床系列产品||自动化产线装备||冶金能源自动化装备||工业机器人应用||数控磨床||数控研磨抛光机||智能装备系列||拉床||高速数控硬拉床||数控螺旋拉床||端面齿拉床,0.38,长沙市,4.7849,939.6557,13356002.75,3834961100.0,156785000.0,机械设备-通用设备-机床工具,20171013,105653524.0,002903.SZ,宇环数控,338656620.87,31.5263,33.6427
913,2636361764.19,有机硅密封胶||水性密封胶||其他密封胶||水性涂料||沥青漆||电子胶||聚硅氧烷||硅烷改性聚合物||聚丙烯酸酯||合成橡胶||聚氨酯||环氧树脂||双组份缩合型灌封胶||双组份加成型灌封胶||乙烯基硅油||导热硅脂||导热硅胶||导热凝胶||硅树脂||集装箱水性涂料||水性防腐涂料||水性建筑漆||水性家装漆||沥青底漆||建筑类用胶||工业类用胶||涂料,-0.47,广州市,3.0071,-470.185,14430642.94,2702700000.0,390000000.0,基础化工-化学制品-有机硅,20171026,380427383.0,002909.SZ,集泰股份,825776207.83,60.1088,25.3961
914,3734258369.28,重点市政公共园林工程||高端休闲度假园林工程||地产景观||边坡防护||山体||水体||市政园林||园林景观设计||苗木销售||养护及运维||市政工程||非市政工程||土地整理||工程设计||运维,-11.17,杭州市,4.0635,-25.7557,-65509521.79,3734258369.28,161237408.0,建筑装饰-建筑装饰-装饰园林,20210301,161237408.0,605303.SH,园林股份,325428870.46,53.4373,1.107
915,5679982462.5,奶茶用植脂末||咖啡用植脂末||烘焙用植脂末||速溶咖啡粉||三合一咖啡饮料||冷萃咖啡液||烘焙咖啡豆||研磨咖啡粉以及咖啡浓缩液||奶茶粉||豆奶粉||巧克力粉||速溶茶||各式果粉||非氢化粉末油脂||耐酸粉末油脂||冷溶粉末油脂||低糖粉末油脂||发泡粉末油脂||特殊食品用脂肪粉||椰浆系列||植物浓浆系列||燕麦浓浆||燕麦奶||奶茶用粉末油脂||咖啡用粉末油脂||烘焙用粉末油脂||括速溶咖啡||咖啡固体饮料||研磨咖啡粉||咖啡浓缩液||冻干咖啡||燕麦浆||燕麦粉||椰浆||卡丽玛浓醇牛乳||晶花磷虾油粉||苏小丸系列石磨豆花||苏小丸系列烧仙草||晶花原味双皮奶||晶花燕麦冻||晶花麻薯粉||速溶咖啡||焙烤咖啡豆||热萃咖啡液||有机燕麦奶||燕麦粉以及厚椰乳||椰浆产品||果冻||布丁||豆花||烧仙草||“卡丽玛”浓醇牛乳产品||咖啡饮品浓缩奶油产品,0.99,苏州市,1.9836,163.8381,82655646.16,5679982462.5,454398597.0,食品饮料-饮料制造-乳品,20210430,454398597.0,605300.SH,佳禾食品,1768543538.52,20.1731,12.5624
916,8766450000.0,塔筒升降机||免爬器||助爬器||防坠落系统||救生缓降器||爬梯||滑轨||高空安全作业服务||个人安全防护装备||高空应急装备||工业升降设备||工业升降机||爬塔机||物料输送机||速差器||智能安全帽||民用高空应急装备||齿轮齿条升降机||大载荷升降机||智能免爬器系统||双机联动登塔解决方案||平台吊机||齿条免爬器||牵引式云梯||机舱吊机,15.91,通州区,3.0742,14.9958,238291541.82,8766450000.0,212520000.0,机械设备-工程机械-工程机械Ⅲ,20210506,212520000.0,605305.SH,中际联合,1352090659.24,22.3428,50.5966
917,5022588416.0,仓储综合服务||物流链管理服务||中转||商业保理服务||仓储及中转综合服务||物流金融服务||石化产品仓储||石油仓储||码头储罐综合服务||中转及其他服务||化工仓库综合服务||洗舱及污水处理服务||危化车辆公路港服务||智慧客服服务,-1.49,东莞市,2.2743,-104.3757,171252568.23,5306880427.2,457489692.0,交通运输-物流-物流Ⅲ,20180328,432981760.0,002930.SZ,宏川智慧,875922125.45,68.1837,37.7886
918,4365307806.72,点火器||飞轮||汽缸||铝合金精密压铸件||园林机械零部件||汽车零部件||液压零部件||火器||精密铝压铸||铁件汽车零部件||工程||工业及半导体设备用高端液压控制零部件||高端液压控制零部件||工业||半导体设备用高端液压控制零部件,2.37,绍兴市,5.0037,165.7185,1185602.43,4754687426.56,218505856.0,机械设备-通用设备-金属制品,20180403,200611572.0,002931.SZ,锋龙股份,373086597.23,15.9198,22.5536
919,2957813800.95,感染性疾病诊断poct试剂||心脑血管疾病诊断poct试剂||肾脏疾病诊断poct试剂||糖尿病诊断poct试剂||妇产科优生优育检测poct试剂||健康体检疾病筛查poct试剂||免疫定量分析仪||硝酸纤维素膜||降钙素原||快速诊断试剂||快速检测仪器||检验服务||代理产品||软件产品||技术服务||体外诊断产品和解决方案||第三方医学检验||代理业务||体外诊断试剂和仪器||急危重症信息化解决方案||第三方医学检验服务,0.24,武汉市,0.7923,244.5117,80938367.97,4406272135.15,232520957.0,医药生物-医疗器械-体外诊断,20180710,156085161.0,002932.SZ,明德生物,226808163.12,6.1251,32.3115
920,3785474579.46,机载悬挂装置||机载发射装置||飞机信息管理系统||飞机信息记录系统||综合测试系统||综合保障系统||军用自主可控计算机||技术服务||机载设备||技术服务及其他||机载悬挂/发射装置类产品||飞机信息管理与记录系统类||技术及测试服务||综合测试与保障系统产品||少量的机载设备检测||维修服务||外挂封严装置,1.92,海淀区,2.5446,100.2944,16944296.41,3893673000.0,117350000.0,国防军工-军工装备-航空装备,20180828,114089047.0,002933.SZ,新兴装备,249213045.06,36.1896,36.7725
921,104222507366.45,主板||配板||麦克风模组板||天线模组板||相机模组板||lcm模组板和指纹辨识模组板||可穿戴设备||ar/vr设备||计算机用板||游戏设备用板||日行灯系统||汽车导航系统||车载影音娱乐系统||汽车充电设备系统||工业电脑用板||柔性电路印制板||刚性印制电路板||高密度连接板||slp||消费电子及计算机用板||其他领域用板||消费电子用板||通讯用板||其它||汽车用板||服务器用板及其他用板||消费电子,7.47,深圳市,3.2025,32.5891,1974256997.34,104613642352.08,2318051016.0,电子-元件-印制电路板,20180918,2309384165.0,002938.SZ,鹏鼎控股,26855433185.29,31.4232,20.6375
922,36386862273.1,证券经纪||证券投资咨询||证券承销与保荐||证券自营||证券资产管理||融资融券||证券投资基金代销||为期货公司提供中间介绍业务||代销金融产品||经纪业务||投资银行业务||资产管理业务||证券投资及交易业务||财富管理业务||基金管理||产业金融及投资研究||股权投资业务,6.26,深圳市,1.2902,15.8297,1097993394.15,40747712255.6,4034426956.0,非银金融-证券-证券Ⅲ,20181026,3602659631.0,002939.SZ,长城证券,4120987989.34,76.4026,
923,7529748617.62,频率系列产品||时间同步系列产品||北斗卫星应用产品||时间频率产品||原子钟||晶体器件||频率组件及设备||时频板卡及模块||时间同步设备及系统||北斗卫星手表,0.96,成都市,4.8617,379.0205,15941537.44,7693219495.12,424102508.0,国防军工-军工电子-军工电子Ⅲ,20180903,415090883.0,002935.SZ,天奥电子,535814501.13,44.7643,22.6371
924,14058593778.0,公司贷款||国际业务及服务||公司存款||公司银行手续费及佣金类业务产品及服务||个人贷款||个人存款业务||银行卡服务||零售银行中间业务||货币市场交易||证券及其他金融资产投资||债券承分销及结算业务||票据转贴现及再贴现业务||代客户进行资金业务||支付业务||支付||贷款||存款||银行卡及手续费及佣金类业务产品及服务||债券承分销||票据转贴现||再贴现及代客资金,5.055,郑州市,0.3975,5.9841,2244132000.0,16312596102.356,9092091358.0,银行-银行-城商行,20180919,7029296889.0,002936.SZ,郑州银行,9394732000.0,92.2515,
925,5873743770.62,冲压模具||注塑模具||连接器||精密电子结构件||电子产品注塑外壳||整流桥||调节器嵌塑零部件||电子连接器||结构件||塑料外壳外壳||镶嵌注塑件||塑料外壳||rf-tuner||屏蔽片||散热件（型材）||散热件（冲压）||散热件（压铸）||液晶边框||镶嵌注塑||oa||传统tuner||模具||智能终端||汽车电子||消费电子||镶嵌注塑集成件等,7.31,宁波市,3.862,37.2771,192439434.59,5890062666.22,297778699.0,汽车-汽车零部件-汽车电子电气系统,20180926,296953679.0,002937.SZ,兴瑞科技,1328139371.71,36.9245,24.0071
926,7069424952.36,“苏灵”||cx1003||cx1026||cx1409||“迪奥”（注射用盐酸洛拉曲克）||尖吻蝮蛇血凝酶||筋骨草总环烯醚萜苷片||金草片||注射用尖吻蝮蛇血凝酶(“苏灵”)||“密盖息”鲑降钙素注射液||鼻用喷雾剂||吸入性新药||吸入式疫苗||注射用尖吻蝮蛇血凝酶||代理产品||鲑降钙素注射液||鲑降钙素鼻用喷雾剂,4.04,密云区,2.2271,41.7582,112975682.11,7120047392.36,159356477.0,医药生物-生物制品-其他生物制品,20180827,158223477.0,603590.SH,康辰药业,692220405.14,13.9168,90.1533
927,4909086242.75,以及数据策略与咨询||内容营销||互联网公关||品牌管理||传播策略与媒介代理服务||专项广告服务||数字营销||传统媒介代理||品牌营销(传统媒体),10.41,海淀区,23.5793,181.0354,19506387.82,4914561242.75,269291027.0,传媒-文化传媒-广告营销,20150527,268991027.0,603598.SH,引力传媒,6461726846.49,87.8281,2.6929
928,4046820895.66,超微细导体||复膜线||复膜线材||金刚石切割线||无线感应线圈||电池极耳||零器件||消费电子||光伏||新能源||医疗||超微细电子线材||无线充电隔磁材料||医疗线束||极耳||膜线材||节能型太阳能胶膜||铝塑膜||太阳能胶膜||线束||线路板||碳化硅半导体材料,-0.94,湖州市,2.6179,-207.8122,-42606664.38,4046820895.66,232442326.0,电子-消费电子-消费电子零部件及组装,20170712,232442326.0,603595.SH,ST东尼,1457383135.96,65.5508,24.5357
929,27280856683.6,盘式制动器||轻量化制动零部件||真空助力器||epb||液压abs/esc||气压abs||电子驻车制动系统（epb）||制动防抱死系统（abs）||电子稳定控制系统（esc）||以及线控制动系统（wcbs）||电子驻车制动系统(epb)||制动防抱死系统(abs)||电子稳定控制系统(esc)||线控制动系统(wcbs)||电动尾门开闭系统(elgs)||基于前视摄像系统的adas||机械制动产品||智能电控产品||空气悬挂系统||制动卡钳||轻量化零部件||机械转向管柱||转向中间轴||机械转向器||防抱死系统（abs）||线控制动系统（wcbs）||高级驾驶辅助系统（adas）||电子助力转向系统（eps）等||机械转向产品,12.52,芜湖市,3.7287,22.951,778029173.82,27280856683.6,606510820.0,汽车-汽车零部件-底盘与发动机系统,20180427,606510820.0,603596.SH,伯特利,8357282726.53,51.2944,19.3225
930,10304248985.4,甲基硫菌灵||敌草隆||氨基甲酸甲酯||草甘膦||异氰酸酯||多菌灵||农药||杀菌剂||除草剂||精细化工||噁唑菌酮等||及对邻硝||邻苯二胺||酰氯系列产品||噁唑菌酮||环嗪酮||对（邻）硝基氯化苯||环嗪酮等||异氰酸酯系列||邻硝基苯胺||烧碱||液氯||对氨基苯酚||水杨腈||kl540,5.34,宣城市,1.0336,14.8495,574181253.05,10304248985.4,910269345.0,基础化工-农化制品-农药,20150513,910269345.0,603599.SH,广信股份,2662746744.93,33.9133,31.2525
931,60839407961.88,车载信息娱乐系统||车载空调控制器||驾驶信息显示系统||车载信息系统||车载娱乐系统||空调控制器||车身信息与控制系统||智能驾驶辅助安全系统及部件||智能座舱产品||智能座舱||智能驾驶||网联服务及其他,18.1,惠州市,4.4831,27.5408,1406806972.61,65646721313.66,596842634.0,汽车-汽车零部件-汽车电子电气系统,20171226,553135812.0,002920.SZ,德赛西威,22336551337.32,45.7328,19.7007
932,2035465819.2,水泵壳体||叶轮||轮毂||油泵盖||减震轮/环||进气管||出水管||支架总成||飞轮壳||分配壳||减震器壳体||曲轴箱体||发动机支架||汽车用汽缸盖||法兰||变速箱体||过桥壳体||割草机用支架||支撑座||拖拉机用前惰轮支轴||转向节||联接座||刹车盘||行星轮||铲臂||拖拉机前桥||提升器||轴承座||机架||曲轴箱||涡旋||太阳能发电设备零部件||环保设备阀门执行机构||水处理设备零部件||高铁零部件||汽车水泵壳体||箱体||耳轴||减震器配件壳体||阀门配件||油泵外壳||乘用车零件||农机/工程机械零件||商用车零件||压缩机零件||环保/水处理零件||新能源（光热发电）零件||整机与总成||其他零件产品||液压行走马达壳体/后端盖||减速器壳体||液压阀座||曲轴瓦盖||电力金具||悬挂支架,-0.98,济宁市,1.7828,-154.098,-24461680.94,2359686811.68,148970127.0,汽车-汽车零部件-其他汽车零部件,20171227,128501630.0,002921.SZ,联诚精密,856213996.86,41.9166,12.55
933,11220029042.4,led照明电源||低压卤素灯电源(电子变压器)||景观灯电器箱||移相变压器||整流变压器||电抗器||工业控制类环形变压器||新能源用工频变压器||高频变压器||低压卤素灯电源||工业控制用变压器||新能源用变压器||灯具||配电变压器||照明电源||照明灯具||新能源变压器||工业控制变压器||车载电感||车载电源||储能装置||充电桩,5.47,佛山市,3.3462,53.2773,209836351.43,12649761465.12,423352124.0,电子-其他电子-其他电子Ⅲ,20171229,375502980.0,002922.SZ,伊戈尔,3807854679.64,54.7205,18.4866
934,3940170301.2,tbbq6系列专用pc级双电源自动转换开关||tbbq3系列专用pc级双电源自动转换开关||tbbq3-w系列抽出带旁路型双电源自动转换开关||tbbq3-s系列瞬间并联转换双电源自动转换开关||tbbq2系列cb级双电源自动转换开关||ma40系列万能式断路器||ma60系列万能式断路器||mb50(l)系列塑料外壳式断路器||mb60(z)(l)系列塑料外壳式断路器||mb30系列塑料外壳式断路器||mb1(l)系列小型断路器||mb2系列小型断路器||mb1f系列自复式过欠压保护器||mu1系列浪涌保护器||mc1系列接触器||mg1系列隔离开关||mk1系列控制与保护开关电器||mxl系列动力柜等||变电站微机综合成套保护||电动汽车相关材料||双电源自动转换开关||低压配电系统||专用pc级atse||中压专用pc级atse||cb级atse||sts静态转换开关||万能式断路器||塑料外壳式断路器||中压真空断路器||小型断路器||浪涌保护器||接触器||热继电器||隔离开关||控制与保护开关电器||mxl系列动力柜||msmart-msc低压||抽出式成套开关柜||tbf系列电气火灾监控系统||tbfp系列消防设备电源监控系统||tbfc消防泵巡检控制设备||tbej系列交流充电桩||tbez系列直流充电桩||tbbq12系列中压转换开关||tbs系列静态转换开关||mb50（l）系列塑料外壳式断路器||mv1系列真空断路器||mb2dc系列小型直流断路器||mu1（-i）系列浪涌保护器||s13油浸式配电变压器||s（b）h15非晶合金变压器||sc（b）环氧浇注干式变压器||电源自动转换开关电器（atse）||断路器||工业控制设备||变压器||成套配电设备||箱式变电站||新能源充电设备及||tyt||future智慧物联电力管理平台等系列产品,3.21,遵义市,3.849,89.8387,53698554.37,3983980413.0,223192180.0,电力设备-电网设备-输变电设备,20180223,220737832.0,002927.SZ,泰永长征,652591251.56,36.8127,26.9176
